url,score
https://www.nytimes.com/reuters/2018/03/29/world/middleeast/29reuters-mideast-crisis-syria-refugees.html,0.0052316277
https://www.nytimes.com/reuters/2018/03/29/world/europe/29reuters-mideast-crisis-syria-macron.html,0.0051525445
https://www.nytimes.com/reuters/2018/03/29/world/middleeast/29reuters-mideast-crisis-syria-rebels-idlib-russia.html,0.0042266133
https://www.nytimes.com/aponline/2018/03/29/world/middleeast/ap-ml-syria.html,0.004157036
https://www.nytimes.com/reuters/2018/03/29/world/europe/29reuters-mideast-crisis-syria-france.html,0.004110593
https://www.nytimes.com/aponline/2018/03/29/world/europe/ap-eu-germany-migrants.html,0.003662866
https://www.nytimes.com/aponline/2018/03/29/world/middleeast/ap-ml-syria-a-town-on-edge.html,0.0029221238
https://www.nytimes.com/reuters/2018/03/29/world/europe/29reuters-mideast-crisis-syria-ghouta.html,0.0026340245
https://www.nytimes.com/2018/03/29/us/politics/trump-infrastructure-trade-deal-south-korea.html,0.00232873
https://www.nytimes.com/reuters/2018/03/29/world/middleeast/29reuters-usa-immigration-travelban.html,0.0021119101
