url,score
https://www.nytimes.com/2018/03/26/technology/ftc-facebook-investigation-cambridge-analytica.html,0.09397846
https://www.nytimes.com/2018/03/26/business/dealbook/facebook-tim-cook.html,0.087963395
https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica-eu-letter.html,0.007091661
https://www.nytimes.com/aponline/2018/03/26/us/ap-facebook-cambridge-analytica-investigations-glance.html,0.0062879017
https://www.nytimes.com/aponline/2018/03/26/world/europe/ap-eu-britain-cambridge-analytica.html,0.006159756
https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica-germany-minister.html,0.006031827
https://www.nytimes.com/aponline/2018/03/26/us/ap-facebook-cambridge-analytica-the-latest.html,0.005926795
https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-media.html,0.0059221345
https://www.nytimes.com/reuters/2018/03/26/world/europe/26reuters-britain-eu-lawyers.html,0.0056642164
https://www.nytimes.com/aponline/2018/03/26/technology/ap-tec-facebook-cambridge-analytica.html,0.005619423
