url,score
https://www.nytimes.com/2018/03/28/business/media/cambridge-analytica-advertising-award.html,1.5630156
https://www.nytimes.com/2018/03/27/us/cambridge-analytica-palantir.html,1.1435362
https://www.nytimes.com/reuters/2018/03/28/business/28reuters-facebook-cambridge-analytica-nix.html,1.0349947
https://www.nytimes.com/reuters/2018/03/28/business/28reuters-colombia-cambridge-analytica.html,1.0273689
https://www.nytimes.com/reuters/2018/03/28/business/28reuters-facebook-cambridge-analytica.html,0.006605861
https://www.nytimes.com/reuters/2018/03/28/business/28reuters-facebook-newzealand.html,0.0056483066
https://www.nytimes.com/reuters/2018/03/28/business/28reuters-facebook-cambridge-analytica-privacy.html,0.0055349264
https://www.nytimes.com/reuters/2018/03/28/technology/28reuters-facebook-privacy.html,0.0043910975
https://www.nytimes.com/2018/03/28/technology/facebook-privacy-security-settings.html,0.0042366153
https://www.nytimes.com/aponline/2018/03/28/technology/ap-us-tec-adobe-following-you-around.html,0.004153479
